"feature","AL_young_1","AL_young_2","AL_young_3","AL_young_4","ALDR_young_1","ALDR_young_2","ALDR_young_3","ALDR_young_4"
"TAG_58:11;0",0.030268439,0.208041614,0.087117197,0.016769999,0.023123209,0.005897159,0.001864695,0.03423326
"TAG_58:12;0",0.000819158,NA,0.000831823,NA,NA,0.001029493,0.000713071,0.000692785
"TAG_58:2;0",0.146616263,0.463262613,0.38388282,0.23902348,0.207604118,0.284519566,0.059647005,0.246509882
"TAG_58:3;0",0.34254203,1.128446319,0.730932135,0.342407369,0.76341709,0.519251669,0.128948136,0.597545231
"TAG_58:4;0",0.121035902,0.750589031,0.779872366,0.175637086,0.52185093,0.365166087,0.142671241,0.45675738
"TAG_58:5;0",0.255865157,0.073618469,0.532339433,0.198296767,0.135961971,0.165768216,0.048304447,0.178097315
"TAG_58:6;0",0.503449818,1.264195885,1.26676546,0.881034131,0.144905516,0.390864986,0.038624168,0.453461273
"TAG_58:7;0",1.918519586,2.977758543,2.923031112,2.675147203,1.258882866,0.274031877,0.027754366,0.742508596
"TAG_58:8;0",2.052402152,5.713960066,4.540235322,2.00511305,2.140220973,0.62457248,0.187357271,1.743595724
"TAG_58:9;0",1.477768578,4.165911725,2.874114067,1.970182072,1.289870177,0.713400585,0.136253786,1.341394684
"TAG_60:10;0",0.026523161,0.04606334,NA,0.021701929,0.036357201,NA,0.002871216,0.010045891
"TAG_60:11;0",0.003623366,0.028922405,0.047811093,0.012270789,NA,NA,NA,NA
"TAG_60:12;0",0.002014852,0.030425624,0.001646326,NA,NA,NA,NA,0.001498235
"CE_16:0;0",4.290416774,20.83743061,13.98872829,11.40260424,52.77644481,44.57817569,38.57177942,63.36402903
"CE_16:1;0",0.939772302,3.907875357,1.411733314,7.776610705,16.35999666,18.96169426,5.88166182,20.85144208
"CE_18:0;0",7.092010252,NA,0.34564871,1.006274501,1.18987416,1.8877035,1.77675265,6.546001065
"CE_18:1;0",18.47642202,53.16705158,56.74308439,34.41065416,142.7281774,93.17534042,117.7025379,180.11287
"CE_18:2;0",9.69096724,42.81801324,29.78468059,24.16941563,142.7511835,133.3361257,129.852026,135.8076885
"CE_20:4;0",11.70848666,19.69788091,10.52388518,13.78886353,54.80890547,61.29002751,109.1922236,101.9065008
"CE_22:6;0",NA,3.061904377,0.736015913,1.808127154,5.588616713,3.593308866,7.142781586,9.427805681
"LPA_16:0;0",2.355561148,0.959857367,0.975248277,1.037596442,1.601970639,1.20706479,1.076640701,0.734803379
"LPA_18:1;0",1.710660428,1.240323046,1.473081168,1.644887872,2.398561623,1.65338695,1.462105898,1.265279802
"LPA_18:2;0",0.373610742,0.165926408,0.173911501,0.23262892,0.710330733,0.610677464,0.274089165,0.283294789
"LPA_20:4;0",0.241850018,0.086491362,0.072709172,0.166878184,0.123407962,0.247477284,0.414186372,0.181374465
"LPC O-_16:0;0",0.84810859,0.665562238,0.822337496,0.896302102,1.396130836,1.774853271,1.726325055,0.931072735
"LPC O-_18:0;0",NA,0.010107543,NA,0.144236509,0.101177773,0.239056695,0.210439523,0.141988355
"LPC O-_18:1;0",0.486524926,0.439675523,0.303701567,0.445761885,0.969467979,1.383617846,1.031352879,1.002528673
"LPC O-_20:0;0",0.018734414,0.05660181,0.038242806,0.127765002,0.241745545,0.353557855,0.221485406,0.125655163
"LPC O-_22:0;0",0.011445146,0.008209968,0.0112636,0.024028276,0.10675009,0.20021346,0.103456308,0.059592044
"LPC_14:0;0",0.288683023,0.149650979,0.243573335,0.196964169,0.284142924,0.518864395,0.501495365,0.274387005
"LPC_16:0;0",164.0941473,164.4658618,194.0487273,197.8684079,329.558173,371.3672977,372.3324343,227.8143969
"LPC_16:1;0",2.057814389,1.415071417,2.284020834,2.092218791,3.142500721,3.780315438,3.410005556,2.531213876
"LPC_18:0;0",185.7578553,165.7209819,179.4543559,247.4618871,285.8890809,298.6951262,291.6647867,195.9378348
"LPC_18:1;0",32.53085806,21.55056733,36.05399586,34.06358522,54.41041008,58.21619653,51.25930498,34.83446967
"LPC_18:2;0",38.91584725,33.27575326,40.08566579,43.09241395,83.43825334,90.80690036,83.22700997,53.13657309
"LPC_18:3;0",0.12242108,0.139835451,0.138083614,0.125423586,0.686239277,0.824669983,0.674899914,0.597763813
"LPC_20:0;0",0.545858561,0.415904639,0.784464767,0.83495827,1.307367749,1.704436233,1.274553249,0.668066318
"LPC_20:1;0",0.774535838,0.384320177,1.215059515,1.031796892,1.217172991,1.406552713,1.154519604,0.512230112
"LPC_20:2;0",0.430529446,0.144633604,0.595319805,0.478156255,0.650583321,0.811727766,0.650052427,0.277270831
"LPC_20:3;0",3.767637184,2.122038917,3.847118955,3.384679773,3.630852991,3.984624834,2.880963726,2.143947643
"LPC_20:4;0",19.1851512,19.13091832,20.50199177,23.80470413,36.01037383,43.80630766,36.1593267,24.48932039
"LPC_20:5;0",0.269801917,0.083902511,0.185313178,0.301320629,0.174087791,0.337529339,0.255447172,0.174048853
"LPC_22:4;0",0.086969785,0.048195423,0.128184688,0.098587662,0.23137738,0.234655334,0.453367727,0.099273188
"LPC_22:5;0",0.489806261,0.320360217,0.601682063,0.407134654,0.533394116,0.658654218,0.693027949,0.334582729
"LPC_22:6;0",6.954204012,6.217782963,6.437390448,7.303697233,7.548297404,9.583296065,7.989819073,5.496576346
"LPC_24:0;0",0.602390862,0.50591832,0.480978877,0.677004872,1.692386251,3.350125403,1.83898045,0.9664682
"LPC_24:1;0",NA,NA,NA,NA,NA,NA,NA,NA
"PC O-_32:0;0",13.65879205,13.99343556,18.52235134,17.60967189,35.90573672,35.82579859,41.61217788,21.02144075
"PC O-_32:1;0",9.017407319,10.25629796,10.70642284,10.60341906,21.29772739,25.98459204,27.48119881,12.10566156
"PC O-_34:0;0",0.719914624,0.83641317,1.396453325,0.515784081,2.05400721,3.949253779,5.03255716,1.326837276
"PC O-_34:1;0",18.7913978,18.6398124,21.40944123,17.20155799,25.54699436,29.33143009,40.93952768,16.33666463
"PC O-_34:2;0",7.010286198,4.974217113,4.991410337,8.105204076,13.69116047,20.28249974,21.85761793,9.058330285
"PC O-_36:2;0",3.022398027,2.354340488,2.119905406,3.965816535,6.334991553,9.862315615,5.928969819,6.097082271
"PC O-_36:3;0",4.067215789,3.987803526,4.514969023,4.319522281,5.894704904,7.603943364,6.379904798,4.575797792
"PC O-_36:4;0",37.28442334,33.55082176,34.29384819,40.70171249,65.21818845,91.50476764,100.0791337,56.33947017
"PC O-_36:5;0",32.53453548,36.25664374,35.44453087,39.44990593,76.71095779,121.9606313,132.8732897,58.18570753
"PC O-_38:3;0",0.43689637,0.622814697,0.100996152,0.107064854,0.733991739,0.346808072,1.14222905,0.074648177
"PC O-_38:4;0",15.04187774,12.38326881,13.5391037,18.83030371,32.21963978,49.1472545,52.81487057,30.24631549
"PC O-_38:5;0",44.32989907,55.6157335,56.43572546,55.85590386,92.09697861,118.1765584,139.0659808,60.4809252
"PC O-_40:3;0",0.032976702,NA,0.155162749,0.286341901,0.626343877,0.479278855,0.18254742,NA
"PC O-_40:4;0",2.249531402,2.215052885,2.30909295,2.654468267,6.863975166,10.60363108,10.04934145,6.200410497
"PC O-_40:5;0",5.858682806,5.262147585,6.16785366,5.772298368,8.598528123,13.43694184,16.70225125,7.544479516
"PC O-_40:6;0",5.430062485,6.215242474,5.868883032,6.248990203,10.48831686,17.70212325,16.59323875,7.323948686
"PC O-_40:7;0",7.189723983,8.905803268,8.000886811,7.7455831,13.36689226,18.28840659,19.51856532,7.900944944
"PC O-_40:8;0",1.405126117,1.411799681,1.700522567,1.885438206,2.53459105,3.545752894,3.640233069,1.665299902
"PC O-_42:5;0",0.987627905,0.7063711,0.730761698,1.18816313,2.239531139,3.92067977,3.708781617,2.205527696
"PC O-_42:6;0",0.557395986,0.424004834,0.734836307,0.617538535,1.962364982,3.327387645,2.91834342,1.36935116
"PA_30:0;0",0.098493303,0.024132716,0.048376366,0.029633067,0.083606203,0.127911124,0.180981889,0.108358229
"PA_32:0;0",2.900312357,1.68623528,1.857585142,2.062090549,3.032013019,3.62008644,3.905255262,1.972050534
"PA_32:1;0",2.092438962,0.949061752,1.280860351,1.278415497,1.469258944,1.297296552,0.791408389,0.900171751
"PA_32:2;0",0.633990319,0.254548778,0.331844449,0.31172469,0.385296125,0.742146144,0.051292803,0.166655456
"PA_34:1;0",14.75490486,10.63608606,12.66992624,11.23099321,13.35779889,15.41420506,11.72260774,8.700986255
"PA_34:2;0",18.47138299,12.63937287,15.09338832,12.47596263,19.60189614,17.96640205,10.03552514,9.264314557
"PA_34:3;0",3.195231648,2.174512691,2.417490996,1.930589255,4.175162345,3.168221433,1.210200382,1.548329201
"PA_36:1;0",2.748751478,1.635017637,2.158078259,1.857993515,4.801919292,6.842659588,8.327491812,4.195342244
"PA_36:2;0",21.54595712,15.76716089,20.00821652,21.10730888,43.06330589,46.10008401,28.59860763,26.08079539
"PA_36:3;0",18.15823519,16.80058042,18.46495286,16.29688937,34.0336007,31.56780388,11.7802988,15.50525924
"PA_36:4;0",10.68131867,8.723569547,9.133187561,8.52360485,13.0086475,12.95311627,10.5217154,5.326216931
"PA_36:5;0",0.513077903,0.382952509,0.421603975,0.343738676,0.523880627,0.743698966,0.35345343,0.189988648
"PA_38:3;0",3.680709303,3.223099842,2.782858009,4.01431567,7.554247425,10.33328093,7.783769632,6.830941627
"PA_38:4;0",40.91630378,40.0313328,35.71071353,47.21341454,53.97521088,71.09096726,63.47005148,43.68380964
"PA_38:5;0",6.776547291,6.075612147,5.399263036,6.476549955,7.969469895,8.381642961,6.490810686,4.515824093
"PA_38:6;0",1.901665638,1.081623638,1.560509809,1.843934939,2.451843993,2.895913699,2.906807056,1.430306411
"PA_40:4;0",1.283381999,0.735929855,0.855159238,1.189664914,2.281106557,4.55546183,7.123171393,2.876072635
"PA_40:5;0",2.774828545,1.710447518,2.173546247,2.691631906,3.326905912,6.061439722,7.995080196,3.807837785
"PA_40:6;0",17.24373497,11.00518427,13.4269232,17.77708901,22.19334714,31.93768463,30.74217579,22.64209453
"PA_40:7;0",1.471527587,1.073719792,1.245692737,1.645761539,2.522425657,3.499037747,2.00583448,2.226238046
"PC_28:0;0",0.154321237,0.079321213,0.155736545,0.134268705,0.318283222,0.32389814,0.355395106,0.176417056
"PC_30:0;0",32.39318974,22.98491298,32.0474561,34.67367192,55.87099569,81.5877222,111.9774,36.47848837
"PC_30:1;0",2.313258523,1.353531825,1.617871454,2.72471668,2.934400862,4.112301517,4.158368584,1.99336739
"PC_32:0;0",1057.008306,932.5831649,1079.240944,1291.798833,2086.806925,2628.560986,3366.340655,1401.192619
"PC_32:1;0",327.968914,190.3482431,266.7247879,361.9076549,339.0908143,511.191311,383.6791945,213.9699737
"PC_32:2;0",22.73208492,12.38063696,17.89285502,25.51621573,31.03137133,40.44686831,23.91214632,20.12238889
"PC_32:3;0",NA,0.073682317,NA,NA,NA,0.25003314,NA,0.102131557
"PC_34:0;0",84.8384021,71.86316177,75.80143958,96.44378742,176.5512912,188.6236025,205.7463865,116.0093911
"PC_34:1;0",1284.798401,960.2096418,1225.651884,1546.279946,1859.864807,2737.967736,2703.933639,1328.816628
"PC_34:2;0",2496.166569,2546.006249,2689.740491,3146.66348,4240.927411,5443.466635,3554.50111,2720.792762
"PC_34:3;0",93.86385016,68.88631369,83.16208516,104.404582,137.8409699,184.0061073,119.2773025,88.28744679
"PC_34:4;0",2.274569835,1.657631554,0.962355505,0.844589846,1.258426741,1.638541746,2.337518872,0.436483457
"PC_36:0;0",4.911670436,3.545128564,1.384270692,2.511935919,4.231288338,5.854122945,4.172897862,2.999241541
"PC_36:1;0",519.278693,346.974838,414.7880135,637.1128756,1088.427747,1721.583761,1671.925395,980.3674541
"PC_36:2;0",3004.270139,2920.493214,2928.476997,3882.345535,8421.321028,11775.85461,9558.00512,7429.085154
"PC_36:3;0",1090.00198,1199.883285,1266.86139,1544.962548,2415.651708,3275.231625,1846.876445,1595.127718
"PC_36:4;0",1035.389752,1087.143642,1260.917507,1339.322862,1731.680805,2664.656205,2691.103036,1295.502172
"PC_36:5;0",34.15892559,26.51970402,34.90730652,39.34878506,43.7681868,69.86846723,66.16693797,33.27090312
"PC_36:6;0",0.229554278,1.960299392,0.180011708,0.143391686,NA,0.756343458,0.827460611,0.76232785
"PC_38:2;0",28.95746621,17.08797698,29.63622131,29.74005649,65.94748814,104.42309,79.40441663,53.44932749
"PC_38:3;0",232.7239355,183.9899743,245.8352592,263.0545025,510.3659537,678.8551559,504.7250666,426.5725115
"PC_38:4;0",1490.425617,1530.54607,1653.837126,2015.852827,3562.943819,5017.989408,4569.63539,3125.196772
"PC_38:5;0",459.2775932,505.0023845,626.9777729,694.4599635,1080.983772,1452.255406,1188.407807,754.136473
"PC_38:6;0",271.2467634,226.0516596,312.4318123,284.4404526,426.9159526,720.0293124,591.6561724,305.7542533
"PC_38:7;0",8.136774331,8.886612376,8.958719416,9.904768819,13.63661063,22.00836751,12.41557155,10.37451911
"PC_40:3;0",2.899224468,1.08642657,3.004698805,2.594448783,4.758909462,7.828831816,8.430789292,3.370725926
"PC_40:4;0",24.42568562,16.63189033,25.97241119,29.12114596,65.98098431,91.95084789,140.4751654,47.29466499
"PC_40:5;0",74.06896286,61.01824888,93.87478691,92.90858973,182.668728,267.2544683,297.4585494,127.9730527
"PC_40:6;0",244.367108,192.0102591,274.7465754,280.6059095,441.9986875,609.3801936,540.9322643,294.3431738
"PC_40:7;0",61.44942204,54.44655076,88.87567968,77.582962,124.2000845,174.8417548,134.3936139,72.80565508
"PC_40:8;0",21.75873186,23.05383182,21.62351198,33.56096985,83.05828016,134.6175117,87.07519001,54.34975476
"PC_40:9;0",0.392392236,2.374747127,0.103358119,0.287197176,1.226863283,3.096668697,0.947973131,1.348589924
"PC_42:4;0",1.52452743,1.183222243,1.350714449,2.050109017,3.657334521,5.056034564,7.958777502,2.026129908
"PC_42:5;0",3.065172376,3.104055735,4.253230647,5.30192927,9.533814563,12.73352561,18.87525024,5.54473559
"PC_42:6;0",2.953554163,2.379185878,4.247318747,3.291477754,9.02117193,10.68926129,16.01014596,5.394493837
"PC_42:7;0",11.69254644,10.07346745,14.06279785,14.44103945,30.17120168,45.50715405,37.20520714,16.6460816
"PC_42:8;0",103.7098552,118.2263135,111.1991675,116.8542758,123.2797031,182.4815562,130.3533586,72.87471737
"PC_42:9;0",8.30769595,9.453603871,9.1088322,11.00003377,15.00597065,19.8765587,13.72472057,9.245862415
"PC_44:8;0",7.063789031,7.262284937,7.810704587,9.455191243,18.60475224,30.22820818,35.72655975,10.86262067
"PC_44:9;0",11.68037784,10.70872842,12.52879704,14.99180243,22.72849089,28.6521279,30.29158583,11.91357186
"LPE O-_16:0;0",0.118942961,0.209421025,0.226343274,0.279865254,0.610276219,0.604843776,0.644084327,0.442847232
"LPE O-_18:0;0",0.177504408,0.186175579,0.207541292,0.307471862,0.607272867,0.810301932,0.769297004,0.489179805
"LPE O-_18:1;0",1.710196399,1.784611248,1.74200101,2.56262378,5.133528386,4.83968826,4.158336115,2.827861917
"LPE O-_20:3;0",0.14053641,0.134665017,0.242759304,0.279361852,0.457688648,0.645902331,0.462248917,0.267899488
"LPE O-_20:4;0",0.223470168,0.314687217,0.270135245,0.374478308,0.690057024,0.985033001,0.616064346,0.549032319
"LPE O-_22:6;0",0.018108286,0.025335616,0.043645676,0.089640088,0.10780674,0.14445561,0.108257232,0.029859741
"LPE_14:0;0",6.398400343,6.692833694,7.278620047,7.589386621,8.957732688,9.185501987,9.189733003,8.807301609
"LPE_16:0;0",10.6578593,8.767357035,10.60741949,10.54846857,17.83934446,21.27106034,21.1913087,13.81169377
"LPE_16:1;0",1.0437927,0.405909331,0.55866939,0.875639071,1.443536352,1.649233032,1.310134535,0.903216988
"LPE_18:0;0",21.27014399,19.41531906,20.828191,23.13360688,36.95315592,40.37294038,40.24968386,22.77415596
"LPE_18:1;0",11.7407149,6.940217262,8.858054799,9.275150827,16.7164344,18.06225621,15.7285619,8.141768478
"LPE_18:2;0",7.453241404,5.242872632,6.018067257,5.914966489,12.85741399,14.35060428,11.32188657,6.011333362
"LPE_18:3;0",0.084854442,0.043005656,0.05144006,0.073619863,0.173090654,0.278504867,0.114591506,0.078515953
"LPE_20:2;0",0.479847994,0.484157536,0.633517894,0.760159428,1.506478344,2.162018856,1.317549952,0.992511006
"LPE_20:3;0",1.053684158,NA,0.907641791,0.893022457,1.069557407,1.432054498,1.203429723,0.622184071
"LPE_20:4;0",24.65690774,20.43427762,21.82012516,23.41328184,28.90844434,40.19078918,39.15225973,19.55204961
"LPE_22:4;0",1.362917076,1.027438055,1.547771946,1.331565674,2.303992885,3.593543949,5.165907235,1.662249654
"LPE_22:5;0",1.638711405,1.454084096,1.973568741,1.623890752,1.889657758,2.589862533,3.517493435,1.349513491
"LPE_22:6;0",11.01727464,9.493213169,12.52691817,11.76891507,13.31037174,15.67596642,14.20573287,7.691670039
"LPE_24:2;0",1.362917076,1.027438055,1.547771946,1.331565674,2.303992885,3.579273691,5.142543527,1.662249654
"PE O-_30:0;0",NA,NA,NA,NA,NA,NA,NA,NA
"PE O-_30:1;0",0.028569015,0.031275991,NA,0.016765826,0.01719608,0.066365253,0.040540218,0.026519345
"PE O-_32:0;0",0.03422243,0.096104672,0.083789098,0.020707449,NA,0.040816758,0.165018412,0.004312577
"PE O-_32:1;0",11.4963459,6.131537499,9.07152176,9.982365988,6.208632157,4.629307401,3.448673105,2.747628551
"PE O-_32:2;0",17.77145271,11.83362275,15.08716853,18.700103,23.51726453,23.56609904,13.7721577,13.73623682
"PE O-_34:1;0",3.540643047,2.726856996,2.666724096,3.494854201,5.261506707,5.281900669,5.784272866,3.499149119
"PE O-_34:2;0",62.51052476,49.10730019,54.05640824,68.70734388,132.9216628,141.1298111,117.9141787,77.43247616
"PE O-_34:3;0",51.37611115,47.94680538,51.2379913,57.42943891,102.2991784,117.4627506,72.76895117,51.90771394
"PE O-_36:1;0",NA,NA,NA,0.125971392,0.423791932,1.46921034,1.155783242,0.82730654
"PE O-_36:2;0",12.46486277,8.37631953,11.31181288,14.3325601,26.46513347,37.4732254,27.94634603,18.97355822
"PE O-_36:3;0",23.35433883,19.22270954,25.7159454,30.42772472,61.9586467,89.07757755,60.85358267,41.35711764
"PE O-_36:4;0",26.15047845,25.89660823,29.96154262,31.26462237,50.70500726,60.88411984,48.96143215,28.63981491
"PE O-_36:5;0",485.6776671,521.6513975,532.7152569,605.7201678,738.5281488,924.7887658,902.572965,485.5946358
"PE O-_38:3;0",2.426569676,1.400905904,2.276172741,2.539457784,4.879791301,8.206109369,5.981475114,3.615185537
"PE O-_38:4;0",8.796060999,7.571777823,9.831967702,9.564437611,18.29213278,27.09666617,35.29283795,11.72941889
"PE O-_38:5;0",154.8633053,138.1272252,168.6355261,176.2580804,340.0879917,500.304728,560.3258069,266.5867182
"PE O-_38:6;0",171.0824067,195.8084264,203.8469995,191.0984301,249.2729899,326.7335648,384.2494668,182.1999575
"PE O-_38:7;0",337.6823387,359.7470582,429.8087982,373.283433,405.5753839,448.997033,390.4422217,256.2475904
"PE O-_40:4;0",2.127565079,1.833483046,2.963332345,1.951681092,5.844120159,8.915838669,10.8544258,4.58333463
"PE O-_40:5;0",21.13912193,18.44139226,25.12393836,24.28156844,52.38894894,83.87797638,98.68748342,45.44829735
"PE O-_40:6;0",26.78742776,25.21830635,31.31788845,26.78565386,49.65408448,75.07208963,108.7429126,42.93814229
"PE O-_40:7;0",77.15757133,70.28640659,89.64201133,88.72028502,137.0971784,197.3277111,209.4896592,112.5004458
"PE O-_40:8;0",82.6515495,95.74598299,111.9129032,94.37462136,104.2947881,119.0368004,133.4182292,70.99982943
"PE O-_40:9;0",6.391942979,7.496056347,8.352620476,7.450255535,11.26127256,11.74085456,11.01832593,6.30474604
"PE O-_42:4;0",0.169990844,0.029042905,0.275138867,0.091535669,0.520377641,0.969959542,0.945034213,0.502042216
"PE O-_42:5;0",1.106966454,0.901190164,1.338466933,1.271797287,2.967314288,4.710205481,5.030849274,2.804397046
"PE O-_42:6;0",2.597276659,2.323876673,3.666218895,3.290365673,7.103980328,11.2952077,11.48531118,6.55652876
"PE O-_42:7;0",5.223086314,5.110810069,8.068046889,8.251318538,13.56965972,20.02891628,18.38568672,11.26785091
"PE O-_42:8;0",2.019007502,1.87257974,2.811648073,2.791999655,3.552371673,5.425995234,5.291198008,3.172644864
"PE_30:0;0",0.423294765,0.16572969,0.299224461,0.404900332,0.414564183,0.520415665,0.451105284,0.345732173
"PE_30:1;0",0.176987622,0.057798249,0.037660876,0.110158686,0.032508795,0.106480298,0.099427676,0.083271849
"PE_32:0;0",11.77159986,7.973152195,9.385033167,12.04128184,7.182550081,9.072422197,11.95549289,7.193491915
"PE_32:1;0",30.60478793,12.66059686,17.73250724,26.77781297,17.67085439,25.56808459,17.26464112,16.2869635
"PE_32:2;0",4.84807586,1.302381743,1.841316632,3.850710004,4.295254493,6.940750431,3.448905575,4.206104349
"PE_34:0;0",5.206012108,3.43889414,4.637654064,4.627780203,4.644811044,5.171046732,5.71198502,4.714025573
"PE_34:1;0",117.0787064,70.80333849,88.65929464,150.1466977,164.02845,216.0500906,191.900285,153.8435278
"PE_34:2;0",440.7923443,386.3518303,368.1651489,457.5241046,497.8925388,600.8602056,387.4521178,371.9783398
"PE_34:3;0",56.20284066,28.23139874,30.21066053,50.70574851,72.87555007,102.8978967,52.05732275,57.59176664
"PE_34:4;0",0.672982975,0.459673684,0.377899717,0.723734271,0.263019407,0.428609517,0.401611363,0.489260843
"PE_36:0;0",0.462906347,0.26075773,0.404900465,0.311992735,0.620681934,0.899140207,0.741676727,0.594600785
"PE_36:1;0",58.16441929,42.34419064,51.0945941,79.18744793,189.6488638,264.0524863,267.2566887,194.6645784
