"feature","Ctrl1","Ctrl2","Ctrl3","Ctrl4","Ctrl5","Ctrl6","Ctrl7","DHA1","DHA2","DHA3","DHA4","DHA5","DHA6"
"PE_16:0;0_20:1;0",0.032859876,0,0.022559402,0.016738984,0,0.022155556,0.036558676,0,0.011503429,0.009043904,0,0,0
"PE_16:0;0_20:2;0",0.086705655,0.112253561,0.070681795,0,0.021085451,0.131462355,0.163922574,0,0.016728333,0.009773156,0,0.086194738,0
"PE_16:0;0_20:3;0",0.134274132,0.110021477,0.0524344,0.137530301,0.114020264,0.118909536,0.160742785,0.116582701,0.066568722,0.043794751,0.13668367,0.138047012,0.10515514
"PE_16:0;0_20:4;0",0.265618658,0.361024738,0.118993833,0.314745763,0.293492929,0.10837263,0.134056694,0.346130133,0.233997892,0.224926339,0.319616905,0.087809022,0.324897538
"PE_16:0;0_22:4;0",0,0.176843622,0.092500177,0.115062285,0.102268084,0,0.276967506,0,0.156433994,0.095887474,0.137404807,0,0
"PE_16:0;0_22:5;0",0,0,0.270641269,0,0.443136267,0,0,0,0.413261908,0.364300884,0,0,0
"PE_16:1;0_16:1;0",0.034814475,0.06536957,0.019227644,0,0.013151719,0,0.060094477,0,0,0,0,0,0
"PE_16:1;0_17:1;0",0,0,0.028555385,0,0,0,1.119018793,0,0,0.024367833,0,0.08956212,0
"PE_16:1;0_18:0;0",0.273199341,0.365046855,0.236893696,0.201542048,0.129846809,0.256418005,0.250524123,0.129249543,0.096105369,0.103432639,0.137750751,0.155749186,0.174525682
"PE_16:1;0_18:1;0",0.479102082,0.666547722,0.381478176,0.255482887,0.147473222,0.429423835,0.398939839,0.079051882,0.087927634,0.107646354,0.145374445,0.231540916,0.276052497
"PE_16:1;0_20:1;0",0,0,0.034282486,0,0.009811984,0.035671158,0.035119155,0,0,0,0,0,0
"PE_16:1;0_20:3;0",0.079110807,0,0.05024207,0.055988295,0.063978726,0.067899699,0.082524438,0,0.030760068,0.023725866,0,0.029211215,0
"PE_16:1;0_20:4;0",0,0,0.026982913,0.046361013,0.041239033,0,0,0,0.03314035,0.052315427,0.051908397,0,0
"PE_16:1;0_22:4;0",0,0,0.021496513,0,0.008816719,0,0,0,0.004626089,0.005919077,0,0,0
"PE_16:1;0_22:5;0",0,0,0.082110095,0,0.091570081,0,0,0,0.25783965,0.153409807,0,0,0
"PE_17:0;0_18:1;0",0.195465307,0.203414752,0.127853586,0.099498229,0.078457908,0.130717939,0.120103101,0.077129131,0.048130969,0.090338099,0.065921636,0.110542882,0.144963875
"PE_17:0;0_20:2;0",0,0,0.013352164,0.047247692,0,0,0.060776786,0,0.003914138,0,0,0,0
"PE_17:0;0_20:3;0",0.038157382,0.074201699,0.011704756,0.03441744,0.021759045,0.04409257,0,0,0,0,0,0,0
"PE_17:0;0_20:4;0",0.066968157,0.082211026,0.030114907,0.070561355,0.055717511,0,0,0.065706389,0.03657135,0.025526098,0.063548973,0,0
"PE_17:0;0_22:4;0",0.042045601,0,0.007577477,0,0,0,0,0,0.010085806,0.013136258,0,0,0
"PE_17:1;0_17:1;0",0.01058975,0.015876198,0.014187853,0.004694028,0.0023667,0.009590496,0,0,0.005114392,0.008325602,0,0,0
"PE_17:1;0_18:0;0",0.030785948,0.061564038,0,0,0,0,0,0.027920442,0.017961332,0,0.011400553,0,0.040920474
"PE_17:1;0_18:1;0",0.750992106,0.876435356,0.108168928,0.124347921,0.02258599,0.154461252,1.317525075,0,0.073098909,0.06978508,0.071513548,0.141866761,0
"PE_18:0;0_18:1;0",1.721127851,2.072358247,0.983295584,0.892091728,0.812433423,1.340823912,1.203676921,1.228274187,0.975800554,0.814669691,0.88230773,1.185713174,2.321626254
"PE_18:0;0_18:2;0",0.243555217,0.328554257,0.18830597,0.502174322,0.259786957,0.202139233,0.190219404,0.254935181,0.206605919,0.276389728,0.262454664,0.157309905,0.456350328
"PE_18:0;0_20:2;0",0.157657008,0.199530777,0.111316068,0.032712241,0.019668607,0.214267943,0.147772345,0.016042357,0.013583289,0.012732509,0.034760625,0.0559242,0.057451163
"PE_18:0;0_20:3;0",0.334896434,0.361030905,0.136674927,0.329299771,0.280191269,0.30792103,0.306586877,0.433273452,0.109967263,0,0.335598372,0.190908295,0.352957658
"PE_18:0;0_20:4;0",1.027945361,0.995745813,0.690041839,1.332171323,1.40294263,0.571003869,0.433506425,1.500889218,1.08552581,1.424852826,1.570858989,0.361608099,0.999922579
"PE_18:0;0_20:5;0",0,0,0.013925884,0,0.033128365,0,0,0.315125629,0.041830469,0.099848543,0,0,0.293160264
"PE_18:0;0_22:4;0",0.236636951,0.276674997,0.066478878,0.099071547,0.133690975,0,0.094053448,0.195456614,0.066017553,0.069992387,0.104013672,0,0.13363726
"PE_18:0;0_22:5;0",0.28929834,0.319935259,0.135960686,0.12841582,0.152487534,0.188756862,0.144524981,0.311165235,0,0,0.14214564,0,0.27220076
"PE_18:0;0_22:6;0",0,0,0.040851355,0,0,0,0,2.728177925,2.146568885,1.388025234,0.25947618,1.776241022,2.722962352
"PE_18:1;0_18:1;0",3.004096724,3.93273208,2.369924711,1.376098584,1.140441276,2.217096236,2.015842418,0.732408257,0.740160677,0.778426663,1.049659972,1.646309125,2.257630685
"PE_18:1;0_18:2;0",0.293854979,0.427079462,0.187620922,0.560720018,0.310002031,0.296199386,0.191548035,0.125413052,0.087330766,0.098039243,0.25885741,0.155019905,0.272399894
"PE_18:1;0_19:1;0",0.12265622,0.160213693,0.029117955,0,0.027186919,0.066969347,0.025739956,0,0.011286974,0.014782479,0,0,0.071262312
"PE_18:1;0_20:1;0",0.159525534,0.188050292,0.093007653,0.061447463,0.039693046,0.121486594,0.103375158,0.013719399,0.012311188,0.015366616,0,0.046528799,0.090806602
"PE_18:1;0_20:2;0",0.268152973,0.383262936,0.126197486,0.078226468,0.052486932,0.329304585,0.264558611,0,0.010428589,0,0,0.096614662,0.059792211
"PE_18:1;0_20:3;0",0.429820902,0.40080188,0.281078323,0.484404571,0.400192282,0.39630402,0.387270436,0.252505554,0.174859428,0.134360118,0.39115464,0.282954902,0.260487334
"PE_18:1;0_20:4;0",0.685182233,0.719070816,0.12473125,0.909719232,0.30150095,0.379536123,0.460961507,0.553012304,0.07230176,0.100004522,0.905106257,0.426135783,0.430173794
"PE_18:1;0_22:4;0",0.174061583,0.203985816,0.090900707,0.065096518,0.079249063,0,0,0.068798335,0,0,0.056590163,0,0
"PE_18:1;0_22:5;0",0,0,0.278685812,0,0.226302064,0,0.235089594,0,1.170279511,0.754100206,0.376495632,0,0
"PE_18:1;0_22:6;0",0,0,0.12173666,0,0,0,0,1.147495039,1.205892971,0.477983085,0,1.052934645,0
"PE_18:1;0_24:0;0",0,0,0.026681984,0,0,0,0,0,0.05974328,0.03651706,0,0,0.078859263
"PE_18:2;0_18:2;0",0,0,0.015244728,0.067021987,0.042454271,0.024154194,0.01596635,0.05070724,0.022934693,0.023153192,0.079086051,0.024023592,0
"PE_18:2;0_20:3;0",0,0,0.005206982,0,0.008902538,0,0.030175201,0,0.002248509,0.003419277,0,0,0
"PE_20:1;0_20:4;0",0,0,0.012978142,0.023737144,0.011635758,0,0.026443108,0,0,0,0,0,0
"PG_14:0;0_18:1;0",0,0,0.006862906,0,0.016477873,0,0.006674806,0,0.009700385,0,0.020001327,0,0
"PG_16:0;0_16:1;0",0,0,0.006273383,0,0.010956198,0,0.009498473,0,0.00663899,0.009425383,0,0,0
"PG_16:0;0_18:1;0",0.115777078,0.107326869,0.056737408,0.31820617,0.326656745,0.20944793,0.199433273,0.10468068,0.041181146,0,0.331688368,0.152405054,0.084443462
"PG_16:0;0_18:2;0",0,0,0.000173029,0.004826527,0.00277533,0,0,0,0.007773398,0.006616876,0,0,0
"PG_16:1;0_18:0;0",0,0,0.005545884,0,0.005641076,0,0.015213135,0,0.003087066,0,0,0,0
"PG_16:1;0_18:1;0",0,0,0.024226916,0.052671787,0.049071065,0.046474118,0.05148124,0,0,0,0.025268443,0,0
"PG_18:0;0_18:1;0",0,0,0,0.091896997,0.146316588,0.038567388,0.061011297,0,0,0,0.104460864,0,0
"PG_18:1;0_18:1;0",0.129136024,0.15824272,0.109120226,0.292905097,0.351951159,0.235130924,0.311505524,0,0,0,0.125830044,0,0
"PG_18:1;0_18:2;0",0.021484131,0,0.011302573,0.074185697,0.042268632,0.036778124,0.038447039,0,0.014151466,0.018868331,0.020930649,0,0
"PG_18:1;0_20:2;0",0,0.02457142,0.012699689,0,0.014835211,0.031187906,0.040817276,0,0,0,0,0,0
"PG_22:6;0_22:6;0",0,0,0.052863296,0,0,0,0,0.726855144,0.582391875,0.637851622,0.483643633,0.412869898,0.442273212
"PI_14:0;0_18:1;0",0,0,0.002599628,0,0.002913295,0.0045484,0.002897847,0,0,0.0000264337,0,0,0
"PI_14:1;0_18:0;0",0,0,0,0,0.003492263,0.005280989,0.010175719,0,0,0,0.002180445,0,0
"PI_16:0;0_16:1;0",0,0,0.016061145,0,0.013615181,0.027620732,0.023821229,0,0,0.004095633,0.015218587,0,0
"PI_16:0;0_18:0;0",0,0,0,0,0.010372441,0.012936454,0,0.020811332,0.014811956,0.007385764,0,0,0
"PI_16:0;0_18:1;0",0.10389474,0.094528373,0.176672002,0.099426509,0.139126923,0.169082678,0.113836785,0.063734077,0.107686287,0.106384264,0.083577132,0.141031073,0.260345486
"PI_16:0;0_18:2;0",0.023656949,0,0.022990054,0.01916176,0.017709765,0.02993157,0.043388616,0.016237279,0,0.013101127,0.020430354,0.02999581,0
"PI_16:0;0_20:1;0",0,0,0.009703848,0.011055626,0.007658452,0,0,0,0.010806857,0.005630815,0,0,0
"PI_16:0;0_20:2;0",0.043977535,0.056320732,0.066746883,0.0294701,0.029817949,0.121225485,0.13488567,0,0,0.009508306,0.024376922,0.041116685,0
"PI_16:0;0_20:3;0",0.149733651,0.51676489,0.031261557,0.078321687,0.060431086,0.041273458,0.062596528,0.130488574,0.047188775,0.032409422,0.074573036,0.05905694,0
"PI_16:0;0_20:4;0",0.188408081,0,0.088425665,0.165989874,0.106896562,0.122904057,0,0.161609096,0.134398339,0.136373873,0.171889465,0.099400724,0
"PI_16:1;0_18:0;0",0.076317462,0.136987542,0.043074195,0.062343607,0.045577469,0.122483196,0.110432385,0.036920371,0.048782279,0.023102635,0.067951734,0.097901298,0
"PI_16:1;0_18:1;0",0.046806497,0.12734359,0.077677146,0.038587422,0.048166743,0.124817793,0.065908427,0.011448311,0.045839661,0.024557717,0.041986064,0.048640758,0.097990828
"PI_17:0;0_17:0;0",0,0,0,0,0.00209614,0.014179897,0,0,0.019626603,0.006409769,0,0,0
"PI_17:0;0_18:1;0",0.03631766,0,0.025453023,0,0.011769582,0.024006285,0.009809771,0,0.006884016,0.015855911,0,0.027486023,0
"PI_17:0;0_18:2;0",0,0,0.005934481,0,0.001257691,0,0.006984334,0,0,0.005376201,0,0,0
"PI_17:0;0_20:3;0",0,0,0.012910537,0.042309149,0.017308819,0.011916659,0,0,0.014534464,0.010293989,0.021513804,0,0
"PI_17:0;0_20:4;0",0,0,0.036659632,0.038661606,0.032421785,0,0,0.023719901,0.034857519,0.049585366,0.04277234,0,0
"PI_17:1;0_18:0;0",0,0,0.006543715,0,0.00885676,0.02255509,0.020098083,0,0.005489124,0.004501122,0,0,0
"PI_17:1;0_18:1;0",0.03438033,0,0.018820544,0.023149138,0.013420051,0.026762308,0.015516553,0,0.014636551,0.012838444,0,0,0
"PI_18:0;0_18:1;0",0.427587441,0.601420515,0.360448225,0.333121167,0.424762046,0.882224488,0.687064692,0.321321348,0.37913748,0.222572396,0.347876826,0.612209012,0.73523707
"PI_18:0;0_18:2;0",0.078027467,0.094361987,0.096706387,0.130758918,0.100760354,0.158928526,0.136131511,0.061114652,0.103512579,0.104174324,0.093975123,0.113188728,0.115948186
"PI_18:0;0_19:2;0",0,0,0.033498006,0.035656732,0.016921859,0.086943651,0.047466005,0,0.016185071,0.00593034,0.018236847,0,0
"PI_18:0;0_19:3;0",0,0,0.004484838,0,0.007021828,0,0,0,0,0.005309931,0.012790965,0,0
"PI_18:0;0_20:2;0",0.259825555,0.372734636,0.3200543,0.136335246,0.10005079,0.983725463,0.621940329,0.022521983,0.013769661,0.005072997,0.063319466,0.189875331,0.128461966
"PI_18:0;0_20:3;0",0.457516228,0.524700584,0.461093936,0.879508363,0.94293405,0.667173209,0.529123894,0.531519617,0.152824171,0.096477172,0.853569134,0.415830733,0.357735503
"PI_18:0;0_20:4;0",1.475885497,1.362475025,1.634054239,2.297714146,2.192520541,0.986888036,0.876981482,2.030997466,2.192379219,2.286481533,2.616637738,0.829978834,1.108565014
"PI_18:0;0_20:5;0",0,0,0.022153334,0.038295918,0.020020755,0,0,0,0.11051883,0.098390267,0.047775243,0,0
"PI_18:0;0_22:4;0",0,0,0.100462409,1.259401229,0.192443434,0.830075106,0.61547131,1.088624047,0.357991963,0.156651433,0.972269931,1.358422511,0
"PI_18:0;0_22:5;0",0,0,0.089589435,0.186072607,0.100839134,0.188391962,0.133458048,0.22113272,0,0,0.176477302,0.157404335,0
"PI_18:0;0_22:6;0",0,0,0.103502654,0,0.066893826,0.132127292,0,0.734165428,1.764159794,1.740372477,0.268267647,1.641841816,0
"PI_18:1;0_18:1;0",0.470394888,0.633026384,0.728354916,0.524765273,0.69233591,1.038161533,0.819574804,0.173115191,0.3106951,0.242333828,0.501958931,0.658791393,0.4482254
"PI_18:1;0_18:2;0",0.093926797,0,0.063670421,0.10769548,0.06725282,0.12237778,0.054960647,0.034467596,0.057018428,0.034472509,0.083559134,0.048928944,0
"PI_18:1;0_19:1;0",0.062725255,0,0.02692321,0.005328782,0.011626598,0.014083885,0.02347622,0,0,0.004239978,0.004471502,0.030481574,0
"PI_18:1;0_20:1;0",0.025950244,0.041112297,0.042395073,0.026577978,0.019311369,0.109700898,0.087173539,0,0.001579079,0.000788022,0.011458323,0.031910331,0
"PI_18:1;0_20:2;0",0.146704886,0.158930957,0.167020964,0.121906587,0.122637307,0.509538027,0.3605263,0,0.00812838,0.003093717,0.073766401,0.108562193,0.025616231
"PI_18:1;0_20:3;0",0.113135509,0.075404387,0.255537721,0.345561682,0.351795005,0.213307842,0.179795842,0.084199494,0.176010645,0.099444195,0.367150654,0.12387499,0
"PI_18:1;0_20:4;0",0.260255923,0.272498705,0.372977058,0.420288568,0.402583828,0.237831233,0.191915409,0.204832701,0.27977278,0.212490504,0.409378822,0.225665797,0
"PI_18:1;0_22:5;0",0,0,0.031364062,0,0.028554458,0,0,0,0,0.040455317,0.054436822,0,0
"PI_18:1;0_22:6;0",0,0,0,0,0,0,0,0,0.157851457,0.111520737,0.052086713,0.221750215,0
"PI_18:2;0_18:2;0",0,0,0.003440672,0.009764869,0.001609,0,0,0,0,0.001872575,0,0,0
"PI_20:1;0_20:4;0",0,0,0.013939493,0.046733209,0.015253,0,0,0,0,0,0.01724081,0,0
"PS_14:0;0_18:1;0",0,0,0.019273497,0,0.020340971,0,0.018087228,0,0,0.007793962,0,0,0
"PS_16:0;0_16:1;0",0.076348492,0,0.103148606,0.222131005,0.231020198,0.368440517,0.164840058,0,0.074998,0.019240656,0.164317525,0,0
"PS_16:0;0_18:0;0",0.093176014,0.103822533,0.050689184,0.132375827,0.138431038,0.203921607,0.29787744,0.22914193,0.225307534,0.077422635,0.175549161,0.64389996,0.263918981
"PS_16:0;0_18:1;0",0.356546371,0.430680989,0.498559756,1.244533819,1.648538338,1.52432363,0.754061191,0.336561432,0.464846131,0.359279328,1.053496349,1.31114255,0.525766152
"PS_16:0;0_18:2;0",0,0,0.024520602,0.140274778,0.106726017,0,0.047609242,0,0,0.018529483,0.074147784,0,0
"PS_16:0;0_20:2;0",0,0,0.038079335,0,0.060503202,0.181634694,0.068419708,0,0,0,0,0,0
"PS_16:0;0_20:3;0",0,0,0.031805469,0.163394267,0.124742481,0,0,0,0,0.045515083,0.113683209,0,0
"PS_16:1;0_17:0;0",0,0,0.018502494,0.125756921,0.037320471,0.170953444,0.017553868,0,0.017523615,0.00736837,0.075650806,0,0
"PS_16:1;0_18:0;0",0.227639022,0.318547685,0.289658438,0.582657728,0.702814458,0.642659505,0.365725709,0.128121461,0.162405858,0.162631675,0.398865508,0.593359025,0.246084239
"PS_16:1;0_18:1;0",0.047196189,0,0.057391946,0.127853545,0.130258966,0.251555807,0.067794411,0,0,0.014021489,0.055771881,0,0
"PS_17:0;0_18:1;0",0.170180177,0.149180932,0.119717732,0.395142356,0.45763283,0.306917931,0.209434263,0.167416774,0.098894597,0.167053838,0.308329009,0.731797086,0.191756202
"PS_17:0;0_18:2;0",0,0,0.013803098,0.118072526,0.041378169,0.021745804,0.017769725,0,0,0.019896624,0,0,0
"PS_17:1;0_17:1;0",0,0,0.001207362,0.009267321,0,0,0.006028749,0,0.043784796,0.001055924,0,0,0
"PS_17:1;0_18:0;0",0.105952816,0.126046053,0.058211326,0.140593582,0.133449364,0.129495907,0.105748821,0,0.063185408,0,0.103807795,0,0
"PS_17:1;0_18:1;0",0,0,0.025522384,0,0.059054422,0.069050453,0.039975741,0,0,0,0,0,0
"PS_18:0;0_18:1;0",1.592611004,1.848878548,1.765958411,4.0461243,5.18156221,4.239007747,2.543615716,1.298989079,1.669467477,1.925688181,4.087763606,4.280142971,2.386603579
"PS_18:0;0_18:2;0",0.174927041,0.208562963,0.157111579,0.928527984,0.805722061,0.396299148,0.225740575,0.161930118,0.195519345,0.232185781,0.577022491,0.448728015,0
"PS_18:0;0_20:1;0",0,0,0.012060077,0.063656181,0.032158068,0.072024775,0,0,0,0.010120873,0.03047205,0,0
"PS_18:0;0_20:2;0",0.140427449,0.144461945,0.141274035,0.186232914,0,0.654873398,0.300517591,0,0,0,0,0,0
"PS_18:0;0_20:3;0",0.265329948,0.315707165,0.313126994,1.069319274,1.280567591,0.682951734,0.38649289,0.289665227,0.384051115,0.337390935,1.080884965,0.60104289,0
"PS_18:0;0_22:4;0",0,0,0.102541479,0.234169552,0.294510611,0,0.06983144,0,0.096357309,0.088708161,0.226252102,0,0
"PS_18:0;0_22:5;0",0,0,0.11516823,0.265585132,0.277124219,0,0,0.071655429,0,0,0.237583853,0,0
"PS_18:0;0_22:6;0",0,0,0.162402979,0,0.251070084,0,0,0.765636821,2.142038804,1.91378008,0.796750007,0,0
"PS_18:1;0_18:1;0",0.233856423,0.35022139,0.371883988,1.060562765,1.21226256,1.083856081,0.525886957,0.093743413,0.143402232,0.128951323,0.6839837,0.749814225,0.477589437
"PS_18:1;0_18:2;0",0,0,0.036562834,0.18277972,0.10109706,0.266368624,0.096679611,0,0,0.029711013,0.104900747,0,0
"PS_18:1;0_19:1;0",0.118936033,0,0.052811275,0,0.217743085,0.293994537,0,0,0,0,0,0,0
"PS_18:1;0_20:0;0",0,0,0.009567102,0.042009692,0.042802736,0.024232122,0.058875191,0,0.033357082,0.024836369,0.044354284,0,0
"PS_18:1;0_20:1;0",0.016659692,0.028530756,0.035045675,0.066180686,0.157742755,0.135938551,0.067402478,0,0,0,0.101800757,0,0
"PS_18:1;0_20:2;0",0.021214038,0,0.049101786,0.062863697,0.063662895,0.166805657,0.081513204,0,0,0,0,0,0
"PS_18:1;0_22:0;0",0,0,0.02905013,0.162507757,0.08559775,0.122206679,0.050997566,0.040766831,0.0447711,0.045820198,0.137169681,0,0
"PS_18:1;0_22:1;0",0.040012012,0,0.040532646,0.162686154,0.088703052,0.165234926,0.065183003,0,0,0.040755299,0.113746779,0,0
"PS_18:1;0_24:0;0",0,0,0.036746772,0.096597669,0.062784363,0,0.035629769,0,0.053037451,0.077372448,0.086670933,0,0
"PS_18:1;0_24:1;0",0,0,0.042136067,0,0.078938319,0.130859846,0.050626668,0,0.037223693,0.027970093,0.10026117,0,0
